No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Kualitas_Udara,TEMP_Category
30647,2016,Agustus,28,22,24.0,45.0,2.0,58.0,0.3,85.0,27.1,1006.5,9.4,0.0,West-South-West,2.3,Aotizhongxin,1,Panas
30648,2016,Agustus,28,23,19.0,44.0,2.0,59.0,0.3,63.0,26.4,1006.3,10.5,0.0,West-South-West,1.5,Aotizhongxin,1,Panas
30649,2016,Agustus,29,0,23.0,58.0,2.0,76.0,0.3,30.0,23.1,1006.7,12.4,0.0,West,0.3,Aotizhongxin,1,Hangat
30650,2016,Agustus,29,1,23.0,57.0,2.0,88.0,0.4,2.0,20.3,1006.7,13.3,0.0,East-North-East,1.2,Aotizhongxin,1,Hangat
30651,2016,Agustus,29,2,22.0,60.0,2.0,80.0,0.3,2.0,20.7,1006.8,13.2,0.0,North-East,0.8,Aotizhongxin,1,Hangat
30652,2016,Agustus,29,3,22.0,60.0,2.0,74.0,0.3,2.0,19.1,1007.0,13.5,0.0,North-North-East,0.9,Aotizhongxin,1,Hangat
30653,2016,Agustus,29,4,22.0,42.0,2.0,68.0,0.3,2.0,20.0,1007.1,12.7,0.0,North-North-East,1.6,Aotizhongxin,1,Hangat
30654,2016,Agustus,29,5,14.0,21.0,2.0,59.0,0.3,5.0,21.0,1007.5,11.9,0.0,North-North-West,1.5,Aotizhongxin,1,Hangat
30655,2016,Agustus,29,6,15.0,30.0,2.0,59.0,0.3,5.0,20.9,1008.0,11.2,0.0,North-North-East,2.0,Aotizhongxin,1,Hangat
30656,2016,Agustus,29,7,15.0,45.0,2.0,53.0,0.3,5.0,22.0,1008.8,12.0,0.0,North-North-East,1.9,Aotizhongxin,1,Hangat
30657,2016,Agustus,29,8,15.0,21.0,2.0,48.0,0.3,16.0,23.3,1009.1,12.0,0.0,North-North-East,1.8,Aotizhongxin,1,Hangat
30658,2016,Agustus,29,9,17.0,34.0,3.0,42.0,0.3,27.0,25.2,1009.5,12.4,0.0,North-North-East,2.3,Aotizhongxin,1,Panas
30659,2016,Agustus,29,10,12.0,33.0,4.0,30.0,0.3,56.0,27.4,1009.4,13.0,0.0,North-North-East,2.1,Aotizhongxin,1,Panas
30660,2016,Agustus,29,11,16.0,43.0,3.0,27.0,0.3,85.0,29.1,1009.3,11.6,0.0,East-North-East,2.4,Aotizhongxin,1,Panas
30661,2016,Agustus,29,12,9.0,15.0,4.0,27.0,0.3,108.0,30.6,1008.6,9.5,0.0,East-South-East,3.0,Aotizhongxin,1,Panas
30662,2016,Agustus,29,13,23.0,23.0,4.0,20.0,0.2,128.0,30.4,1008.2,8.7,0.0,East-South-East,3.3,Aotizhongxin,1,Panas
30663,2016,Agustus,29,14,9.0,9.0,2.0,14.0,0.1,127.0,30.9,1007.8,8.0,0.0,South,1.9,Aotizhongxin,1,Panas
30664,2016,Agustus,29,15,4.0,11.0,2.0,18.0,0.1,136.0,31.3,1007.3,8.9,0.0,East-South-East,1.8,Aotizhongxin,1,Panas
30665,2016,Agustus,29,16,15.0,18.0,2.0,24.0,0.1,130.0,30.1,1006.8,9.6,0.0,East-South-East,1.7,Aotizhongxin,1,Panas
30666,2016,Agustus,29,17,22.0,22.0,2.0,29.0,0.1,131.0,29.9,1006.9,9.4,0.0,East-South-East,1.2,Aotizhongxin,1,Panas
30667,2016,Agustus,29,18,14.0,25.0,2.0,41.0,0.2,119.0,29.2,1006.7,8.8,0.0,South-South-East,1.0,Aotizhongxin,1,Panas
30668,2016,Agustus,29,19,21.0,34.0,2.0,41.0,0.2,120.0,28.2,1006.7,9.9,0.0,South,1.1,Aotizhongxin,1,Panas
30669,2016,Agustus,29,20,17.0,42.0,2.0,44.0,0.3,104.0,27.1,1007.0,10.7,0.0,South-South-West,1.0,Aotizhongxin,1,Panas
30670,2016,Agustus,29,21,26.0,49.0,3.0,53.0,0.5,86.0,25.3,1007.2,12.5,0.0,West-South-West,0.5,Aotizhongxin,1,Panas
30671,2016,Agustus,29,22,20.0,54.0,2.0,65.0,0.6,64.0,24.1,1007.1,13.6,0.0,West-South-West,0.6,Aotizhongxin,1,Hangat
30672,2016,Agustus,29,23,27.0,44.0,3.0,59.0,0.5,68.0,23.2,1006.9,14.2,0.0,South-West,0.0,Aotizhongxin,1,Hangat
30673,2016,Agustus,30,0,29.0,70.0,2.0,81.0,0.6,32.0,22.4,1006.7,15.0,0.0,South-West,0.0,Aotizhongxin,1,Hangat
30674,2016,Agustus,30,1,44.0,114.0,2.0,116.0,0.8,2.0,21.3,1006.2,15.2,0.0,South-West,0.0,Aotizhongxin,2,Hangat
30675,2016,Agustus,30,2,47.0,98.0,2.0,59.305833186451636,0.7,2.0,21.4,1005.9,15.5,0.0,East-North-East,1.3,Aotizhongxin,1,Hangat
30676,2016,Agustus,30,3,43.0,83.0,2.0,93.0,0.7,2.0,21.2,1005.5,16.2,0.0,North-East,1.0,Aotizhongxin,1,Hangat
30677,2016,Agustus,30,4,25.0,31.0,2.0,63.0,0.4,56.353358410556304,20.0,1005.2,16.2,0.0,East-North-East,0.5,Aotizhongxin,1,Hangat
30678,2016,Agustus,30,5,23.0,29.0,2.0,64.0,0.4,15.0,20.0,1005.2,16.6,0.0,North-North-East,0.9,Aotizhongxin,1,Hangat
30679,2016,Agustus,30,6,22.0,29.0,2.0,58.0,0.4,23.0,20.4,1005.3,15.2,0.0,North-North-East,1.1,Aotizhongxin,1,Hangat
30680,2016,Agustus,30,7,19.0,22.0,2.0,48.0,0.5,33.0,22.2,1005.1,14.6,0.0,North-East,1.3,Aotizhongxin,1,Hangat
30681,2016,Agustus,30,8,18.0,31.0,2.0,44.0,0.5,48.0,23.3,1004.9,14.6,0.0,North-North-East,1.8,Aotizhongxin,1,Hangat
30682,2016,Agustus,30,9,21.0,46.0,2.0,44.0,0.5,59.0,25.4,1004.7,14.5,0.0,North-East,1.9,Aotizhongxin,1,Panas
30683,2016,Agustus,30,10,28.0,32.0,2.0,35.0,0.5,106.0,27.0,1004.3,14.4,0.0,North,1.8,Aotizhongxin,1,Panas
30684,2016,Agustus,30,11,42.0,47.0,2.0,33.0,0.5,140.0,28.5,1003.3,13.6,0.0,North-West,1.2,Aotizhongxin,1,Panas
30685,2016,Agustus,30,12,32.0,32.0,2.0,27.0,0.5,181.0,29.9,1002.3,12.8,0.0,North-East,2.1,Aotizhongxin,1,Panas
30686,2016,Agustus,30,13,15.0,29.0,2.0,29.0,0.5,200.0,31.0,1001.1,13.3,0.0,South,1.7,Aotizhongxin,1,Panas
30687,2016,Agustus,30,14,24.0,37.0,3.0,30.0,0.4,217.0,31.8,999.8,13.1,0.0,East-North-East,1.9,Aotizhongxin,1,Panas
30688,2016,Agustus,30,15,30.0,30.0,3.0,28.0,0.4,214.0,32.9,998.9,13.5,0.0,West-South-West,1.8,Aotizhongxin,1,Panas
30689,2016,Agustus,30,16,31.0,48.0,4.0,32.0,0.7,226.0,32.4,998.3,11.5,0.0,South-West,1.4,Aotizhongxin,1,Panas
30690,2016,Agustus,30,17,34.0,60.0,4.0,43.0,0.8,239.0,32.2,997.7,14.3,0.0,West-South-West,1.9,Aotizhongxin,1,Panas
30691,2016,Agustus,30,18,31.0,31.0,2.0,51.0,0.7,165.0,30.8,997.3,13.1,0.0,West-South-West,2.4,Aotizhongxin,1,Panas
30692,2016,Agustus,30,19,32.0,92.0,2.0,56.0,0.8,181.0,29.1,997.4,13.7,0.0,West-South-West,2.6,Aotizhongxin,1,Panas
30693,2016,Agustus,30,20,35.0,89.0,2.0,57.0,1.0,168.0,28.1,997.6,15.7,0.0,West-South-West,2.2,Aotizhongxin,1,Panas
30694,2016,Agustus,30,21,38.0,58.0,3.0,49.0,1.0,166.0,27.8,997.3,15.1,0.0,West-South-West,2.3,Aotizhongxin,1,Panas
30695,2016,Agustus,30,22,40.0,82.0,2.0,48.0,1.0,157.0,26.8,997.0,16.1,0.0,West,1.5,Aotizhongxin,1,Panas
30696,2016,Agustus,30,23,45.0,51.0,2.0,74.0,1.0,73.0,24.7,996.8,16.7,0.0,North-East,1.6,Aotizhongxin,1,Hangat
30697,2016,Agustus,31,0,36.0,49.0,2.0,77.0,0.9,42.0,23.1,996.6,16.6,0.0,North-East,1.2,Aotizhongxin,1,Hangat
30698,2016,Agustus,31,1,37.0,76.0,2.0,104.0,1.0,7.0,22.5,996.3,16.8,0.0,North-North-East,1.0,Aotizhongxin,1,Hangat
30699,2016,Agustus,31,2,43.0,64.0,2.0,108.0,1.1,2.0,21.5,995.9,16.5,0.0,North-North-East,1.2,Aotizhongxin,2,Hangat
30700,2016,Agustus,31,3,39.0,43.0,2.0,78.0,0.9,28.0,19.4,995.5,16.4,0.0,North-East,1.1,Aotizhongxin,1,Hangat
30701,2016,Agustus,31,4,33.0,33.0,2.0,87.0,0.9,15.0,19.4,995.4,16.1,0.0,North-East,1.1,Aotizhongxin,1,Hangat
30702,2016,Agustus,31,5,24.0,24.0,2.0,91.0,0.9,2.0,18.8,995.1,16.0,0.0,West-North-West,0.6,Aotizhongxin,1,Hangat
30703,2016,Agustus,31,6,21.0,21.0,2.0,82.0,0.8,2.0,17.7,995.3,15.7,0.0,East,1.0,Aotizhongxin,1,Hangat
30704,2016,Agustus,31,7,18.0,22.0,3.0,72.0,0.9,7.0,21.9,995.3,15.3,0.0,East-North-East,1.0,Aotizhongxin,1,Hangat
30705,2016,Agustus,31,8,15.0,26.0,6.0,57.0,0.9,25.0,26.6,994.9,9.4,0.0,North-North-West,1.5,Aotizhongxin,1,Panas
30706,2016,Agustus,31,9,16.0,34.0,6.0,39.0,0.9,51.0,28.6,994.5,9.3,0.0,North,2.2,Aotizhongxin,1,Panas
30707,2016,Agustus,31,10,12.0,17.0,5.0,25.0,0.7,76.0,30.0,993.9,6.6,0.0,North-North-West,4.1,Aotizhongxin,1,Panas
30708,2016,Agustus,31,11,82.77361082632765,110.06039131194316,17.37590140935861,59.305833186451636,1.2629451453977407,56.353358410556304,31.1,993.1,6.2,0.0,North-West,3.8,Aotizhongxin,2,Panas
30709,2016,Agustus,31,12,11.0,15.0,2.0,13.0,0.5,100.0,32.1,992.0,6.3,0.0,North-North-West,3.5,Aotizhongxin,1,Panas
30710,2016,Agustus,31,13,22.0,25.0,2.0,13.0,0.5,108.0,33.2,991.1,5.7,0.0,North-North-West,4.5,Aotizhongxin,1,Panas
30711,2016,Agustus,31,14,14.0,17.0,2.0,14.0,0.5,108.0,33.8,990.4,2.6,0.0,North-North-West,5.0,Aotizhongxin,1,Panas
30712,2016,Agustus,31,15,3.0,6.0,2.0,13.0,0.4,98.0,34.1,989.9,1.8,0.0,North,4.0,Aotizhongxin,1,Panas
30713,2016,Agustus,31,16,14.0,14.0,2.0,16.0,0.4,94.0,33.8,989.7,0.4,0.0,North,4.3,Aotizhongxin,1,Panas
30714,2016,Agustus,31,17,13.0,13.0,2.0,19.0,0.4,91.0,32.9,989.8,-0.3,0.0,North-North-West,3.8,Aotizhongxin,1,Panas
30715,2016,Agustus,31,18,3.0,12.0,2.0,26.0,0.4,83.0,31.9,990.0,-3.5,0.0,North,3.8,Aotizhongxin,1,Panas
30716,2016,Agustus,31,19,3.0,9.0,2.0,31.0,0.5,73.0,30.6,990.4,-4.5,0.0,North,3.6,Aotizhongxin,1,Panas
30717,2016,Agustus,31,20,5.0,20.0,2.0,26.0,0.5,78.0,29.8,991.4,-5.1,0.0,North,5.1,Aotizhongxin,1,Panas
30718,2016,Agustus,31,21,10.0,35.0,2.0,18.0,0.4,83.0,29.2,991.7,-4.3,0.0,North-North-West,3.0,Aotizhongxin,1,Panas
30719,2016,Agustus,31,22,9.0,21.0,2.0,32.0,0.5,62.0,28.6,991.3,-3.6,0.0,North-West,2.5,Aotizhongxin,1,Panas
30720,2016,Agustus,31,23,6.0,18.0,2.0,48.0,0.5,44.0,27.7,991.2,-2.2,0.0,North-West,1.1,Aotizhongxin,1,Panas
30721,2016,September,1,0,7.0,25.0,2.0,69.0,0.5,21.0,26.9,991.2,-1.1,0.0,West-North-West,1.5,Aotizhongxin,1,Panas
30722,2016,September,1,1,8.0,19.0,2.0,63.0,0.5,19.0,26.6,991.1,-2.2,0.0,North-West,2.3,Aotizhongxin,1,Panas
30723,2016,September,1,2,7.0,18.0,4.0,59.305833186451636,0.5,9.0,26.5,990.6,-1.4,0.0,North-West,2.3,Aotizhongxin,1,Panas
30724,2016,September,1,3,3.0,14.0,4.0,54.0,0.2,21.0,25.8,990.2,-1.1,0.0,North-West,2.0,Aotizhongxin,1,Panas
30725,2016,September,1,4,3.0,13.0,5.0,62.0,0.2,56.353358410556304,25.7,990.1,-2.0,0.0,West-North-West,2.6,Aotizhongxin,1,Panas
30726,2016,September,1,5,5.0,22.0,3.0,46.0,0.2,23.0,25.9,990.1,-1.0,0.0,West-North-West,2.9,Aotizhongxin,1,Panas
30727,2016,September,1,6,3.0,8.0,4.0,37.0,0.2,34.0,25.6,990.6,-1.3,0.0,North-West,2.2,Aotizhongxin,1,Panas
30728,2016,September,1,7,5.0,35.0,4.0,36.0,0.3,36.0,26.1,991.2,0.7,0.0,North-North-West,2.1,Aotizhongxin,1,Panas
30729,2016,September,1,8,13.0,30.0,2.0,27.0,0.2,52.0,24.8,991.8,5.0,0.0,North-East,1.6,Aotizhongxin,1,Hangat
30730,2016,September,1,9,3.0,40.0,2.0,13.0,0.2,76.0,25.6,992.1,4.1,0.0,North-North-East,4.9,Aotizhongxin,1,Panas
30731,2016,September,1,10,6.0,70.0,2.0,6.0,0.2,95.0,25.3,992.6,6.0,0.0,North-North-West,4.1,Aotizhongxin,1,Panas
30732,2016,September,1,11,5.0,37.0,2.0,6.0,0.2,90.0,24.5,992.6,7.6,0.0,North,4.2,Aotizhongxin,1,Hangat
30733,2016,September,1,12,6.0,19.0,2.0,7.0,0.2,89.0,24.9,992.3,8.4,0.0,North-East,3.6,Aotizhongxin,1,Hangat
30734,2016,September,1,13,6.0,17.0,2.0,8.0,0.2,87.0,25.5,992.1,9.3,0.0,North-East,3.4,Aotizhongxin,1,Panas
30735,2016,September,1,14,3.0,22.0,2.0,8.0,0.2,86.0,25.9,992.0,9.7,0.0,East,2.3,Aotizhongxin,1,Panas
30736,2016,September,1,15,7.0,20.0,2.0,15.0,0.2,73.0,25.2,992.3,10.3,0.0,East,2.2,Aotizhongxin,1,Panas
30737,2016,September,1,16,4.0,28.0,2.0,23.0,0.3,60.0,25.0,992.8,10.5,0.0,East-South-East,2.5,Aotizhongxin,1,Hangat
30738,2016,September,1,17,3.0,29.0,2.0,22.0,0.3,58.0,24.7,993.7,10.6,0.0,East-North-East,1.3,Aotizhongxin,1,Hangat
30739,2016,September,1,18,5.0,22.0,2.0,29.0,0.3,49.0,25.0,994.2,10.1,0.0,South-West,0.8,Aotizhongxin,1,Hangat
30740,2016,September,1,19,11.0,20.0,2.0,29.0,0.4,44.0,25.1,994.5,10.2,0.0,North-North-West,1.2,Aotizhongxin,1,Panas
30741,2016,September,1,20,11.0,21.0,2.0,22.0,0.3,41.0,25.5,995.2,9.7,0.0,North-North-East,2.5,Aotizhongxin,1,Panas
30742,2016,September,1,21,5.0,10.0,2.0,10.0,0.3,50.0,24.0,995.3,11.0,0.0,East-North-East,1.5,Aotizhongxin,1,Hangat
30743,2016,September,1,22,8.0,13.0,2.0,17.0,0.3,40.0,22.5,995.5,12.7,0.0,East-North-East,1.2,Aotizhongxin,1,Hangat
30744,2016,September,1,23,11.0,33.0,2.0,39.0,0.3,6.0,22.4,995.8,12.6,0.0,East-South-East,0.7,Aotizhongxin,1,Hangat
30745,2016,September,2,0,9.0,26.0,2.0,37.0,0.3,5.0,21.5,996.1,12.9,0.0,East,1.2,Aotizhongxin,1,Hangat
30746,2016,September,2,1,12.0,28.0,2.0,41.0,0.4,2.0,20.4,996.1,13.1,0.0,North-North-East,1.0,Aotizhongxin,1,Hangat
30747,2016,September,2,2,9.0,32.0,2.0,42.0,0.4,2.0,20.3,996.4,14.0,0.0,North-East,0.9,Aotizhongxin,1,Hangat
30748,2016,September,2,3,13.0,35.0,2.0,38.0,0.4,2.0,20.4,996.8,14.5,0.0,East,1.0,Aotizhongxin,1,Hangat
30749,2016,September,2,4,15.0,31.0,2.0,37.0,0.4,2.0,20.0,997.0,15.0,0.0,East-North-East,1.2,Aotizhongxin,1,Hangat
30750,2016,September,2,5,14.0,28.0,2.0,36.0,0.4,2.0,21.0571428571429,997.0,13.3,0.0,North-East,0.0,Aotizhongxin,1,Hangat
30751,2016,September,2,6,18.0,34.0,2.0,34.0,0.4,2.0,21.3,998.0,13.9,0.0,North-East,0.8,Aotizhongxin,1,Hangat
30752,2016,September,2,7,12.0,27.0,2.0,29.0,0.5,2.0,21.2,997.7,15.1,0.0,East,0.7,Aotizhongxin,1,Hangat
30753,2016,September,2,8,14.0,28.0,2.0,25.0,0.5,4.0,23.0,998.1,13.7,0.0,North-North-East,1.9,Aotizhongxin,1,Hangat
30754,2016,September,2,9,13.0,33.0,2.0,26.0,0.5,13.0,24.6,998.0,13.2,0.0,North-East,2.5,Aotizhongxin,1,Hangat
30755,2016,September,2,10,17.0,27.0,2.0,28.0,0.5,19.0,25.3,998.2,13.5,0.0,East,1.8,Aotizhongxin,1,Panas
30756,2016,September,2,11,19.0,19.0,2.0,17.0,0.4,40.0,27.1,998.3,13.4,0.0,East,1.2,Aotizhongxin,1,Panas
30757,2016,September,2,12,16.0,16.0,2.0,10.0,0.4,61.0,28.6,998.1,12.1,0.0,North,2.1,Aotizhongxin,1,Panas
30758,2016,September,2,13,8.0,20.0,2.0,9.0,0.3,76.0,28.3,998.1,12.6,0.0,North-North-East,2.9,Aotizhongxin,1,Panas
30759,2016,September,2,14,12.0,15.0,2.0,9.0,0.3,83.0,28.3,998.0,13.0,0.0,North-East,2.7,Aotizhongxin,1,Panas
30760,2016,September,2,15,11.0,11.0,2.0,10.0,0.4,86.0,28.1,998.0,13.6,0.0,North-East,1.5,Aotizhongxin,1,Panas
30761,2016,September,2,16,7.0,9.0,3.0,8.0,0.4,87.0,27.9,998.3,13.8,0.0,North-East,1.8,Aotizhongxin,1,Panas
30762,2016,September,2,17,14.0,39.0,2.0,11.0,0.4,75.0,27.2,998.7,14.2,0.0,North-East,1.8,Aotizhongxin,1,Panas
30763,2016,September,2,18,12.0,24.0,2.0,11.0,0.4,55.0,26.9,999.3,14.6,0.0,East-North-East,1.9,Aotizhongxin,1,Panas
30764,2016,September,2,19,3.0,21.0,2.0,17.0,0.3,30.0,24.9,999.9,15.2,0.0,East-North-East,2.5,Aotizhongxin,1,Hangat
30765,2016,September,2,20,5.0,35.0,2.0,28.0,0.4,9.0,23.6,1000.7,15.9,0.0,East-North-East,1.8,Aotizhongxin,1,Hangat
30766,2016,September,2,21,8.0,21.0,2.0,31.0,0.4,5.0,22.7,1001.2,16.5,0.0,East,1.9,Aotizhongxin,1,Hangat
30767,2016,September,2,22,11.0,32.0,2.0,34.0,0.4,2.0,22.2,1001.5,16.5,0.0,East,1.1,Aotizhongxin,1,Hangat
30768,2016,September,2,23,12.0,27.0,2.0,32.0,0.5,2.0,21.3,1001.8,16.7,0.0,East-South-East,0.3,Aotizhongxin,1,Hangat
30769,2016,September,3,0,7.0,15.0,2.0,26.0,0.4,7.0,21.4,1002.1,16.8,0.0,North-East,0.2,Aotizhongxin,1,Hangat
30770,2016,September,3,1,10.0,14.0,2.0,31.0,0.4,2.0,21.1,1002.3,16.7,0.0,East-North-East,1.1,Aotizhongxin,1,Hangat
30771,2016,September,3,2,9.0,17.0,2.0,59.305833186451636,0.4,2.0,21.0,1002.4,16.8,0.0,South-South-West,0.5,Aotizhongxin,1,Hangat
30772,2016,September,3,3,12.0,17.0,2.0,38.0,0.3,2.0,21.4,1002.2,16.4,0.0,North-East,1.4,Aotizhongxin,1,Hangat
30773,2016,September,3,4,7.0,7.0,2.0,23.0,0.2,56.353358410556304,20.9,1002.3,16.9,0.0,North-East,1.2,Aotizhongxin,1,Hangat
30774,2016,September,3,5,8.0,18.0,2.0,31.0,0.2,2.0,20.9,1002.8,17.1,0.0,West,0.5,Aotizhongxin,1,Hangat
30775,2016,September,3,6,13.0,26.0,2.0,36.0,0.3,2.0,19.1,1003.2,17.2,0.0,East-North-East,1.0,Aotizhongxin,1,Hangat
30776,2016,September,3,7,13.0,33.0,2.0,34.0,0.4,2.0,21.7,1003.8,17.7,0.0,North-East,1.2,Aotizhongxin,1,Hangat
30777,2016,September,3,8,12.0,22.0,2.0,27.0,0.3,5.0,23.7,1003.9,17.2,0.0,North,1.0,Aotizhongxin,1,Hangat
30778,2016,September,3,9,14.0,14.0,2.0,28.0,0.3,15.0,25.5,1004.0,17.2,0.0,North-North-East,1.5,Aotizhongxin,1,Panas
30779,2016,September,3,10,13.0,18.0,3.0,27.0,0.3,25.0,26.7,1003.9,16.6,0.0,East-North-East,1.9,Aotizhongxin,1,Panas
30780,2016,September,3,11,15.0,15.0,4.0,19.0,0.3,44.0,27.8,1003.6,16.1,0.0,East,1.4,Aotizhongxin,1,Panas
30781,2016,September,3,12,10.0,10.0,3.0,27.0,0.3,55.0,29.0,1003.3,15.5,0.0,East-South-East,1.4,Aotizhongxin,1,Panas
30782,2016,September,3,13,16.0,16.0,3.0,25.0,0.4,75.0,30.4,1002.9,14.9,0.0,South-South-West,1.5,Aotizhongxin,1,Panas
30783,2016,September,3,14,13.0,16.0,3.0,27.0,0.3,105.0,31.1,1002.4,15.1,0.0,West-North-West,1.5,Aotizhongxin,1,Panas
30784,2016,September,3,15,21.0,31.0,3.0,30.0,0.4,132.0,31.0,1001.9,15.8,0.0,West-South-West,2.3,Aotizhongxin,1,Panas
30785,2016,September,3,16,27.0,45.0,2.0,29.0,0.3,167.0,31.0,1001.7,15.8,0.0,South-South-West,1.7,Aotizhongxin,1,Panas
30786,2016,September,3,17,31.0,57.0,3.0,25.0,0.3,207.0,30.4,1001.7,16.0,0.0,South-South-East,2.5,Aotizhongxin,1,Panas
30787,2016,September,3,18,27.0,45.0,2.0,24.0,0.3,188.0,29.5,1002.2,16.3,0.0,South,2.4,Aotizhongxin,1,Panas
30788,2016,September,3,19,26.0,48.0,2.0,26.0,0.4,164.0,28.6,1002.6,15.8,0.0,South,1.8,Aotizhongxin,1,Panas
30789,2016,September,3,20,28.0,60.0,2.0,27.0,0.4,150.0,28.0,1003.5,16.3,0.0,South-South-West,1.6,Aotizhongxin,1,Panas
30790,2016,September,3,21,32.0,57.0,3.0,35.0,0.5,135.0,27.7,1004.0,16.3,0.0,South,1.4,Aotizhongxin,1,Panas
30791,2016,September,3,22,39.0,61.0,4.0,41.0,0.6,119.0,27.0,1004.3,16.6,0.0,South-South-West,1.1,Aotizhongxin,1,Panas
30792,2016,September,3,23,40.0,58.0,4.0,49.0,0.6,106.0,26.2,1004.5,16.7,0.0,South-South-East,1.3,Aotizhongxin,1,Panas
30793,2016,September,4,0,44.0,66.0,5.0,49.0,0.7,105.0,25.0,1004.6,17.2,0.0,East-South-East,1.6,Aotizhongxin,1,Hangat
30794,2016,September,4,1,49.0,75.0,6.0,54.0,0.7,92.0,23.8,1005.1,17.3,0.0,East,0.9,Aotizhongxin,1,Hangat
30795,2016,September,4,2,54.0,88.0,4.0,92.0,0.8,46.0,23.4,1005.2,18.3,0.0,South-East,1.8,Aotizhongxin,2,Hangat
30796,2016,September,4,3,56.0,91.0,3.0,99.0,0.8,23.0,23.6,1005.6,18.3,0.0,South-South-East,1.5,Aotizhongxin,2,Hangat
30797,2016,September,4,4,64.0,84.0,3.0,72.0,0.7,36.0,22.8,1005.4,18.8,0.0,South-East,1.7,Aotizhongxin,2,Hangat
30798,2016,September,4,5,74.0,105.0,3.0,87.0,1.0,12.0,22.9,1005.6,19.1,0.0,East-South-East,1.6,Aotizhongxin,2,Hangat
30799,2016,September,4,6,106.0,112.0,3.0,72.0,1.3,7.0,22.3,1005.5,19.7,0.0,East-North-East,1.2,Aotizhongxin,2,Hangat
30800,2016,September,4,7,117.0,117.0,4.0,61.0,1.4,9.0,22.3,1006.3,19.8,0.0,East,1.1,Aotizhongxin,2,Hangat
30801,2016,September,4,8,130.0,130.0,4.0,60.0,1.5,12.0,23.3,1006.3,19.9,0.0,East,1.7,Aotizhongxin,2,Hangat
30802,2016,September,4,9,134.0,134.0,5.0,56.0,1.6,31.0,24.9,1006.6,20.2,0.0,East-North-East,1.4,Aotizhongxin,2,Hangat
30803,2016,September,4,10,143.0,143.0,6.0,59.0,1.6,51.0,26.2,1006.6,19.8,0.0,South-South-East,1.1,Aotizhongxin,2,Panas
30804,2016,September,4,11,148.0,148.0,6.0,58.0,1.9,69.0,28.4,1006.3,18.5,0.0,East-South-East,1.5,Aotizhongxin,2,Panas
30805,2016,September,4,12,146.0,146.0,8.0,54.0,1.9,106.0,29.3,1005.9,18.4,0.0,South,1.6,Aotizhongxin,2,Panas
30806,2016,September,4,13,122.0,122.0,9.0,47.0,1.5,147.0,30.1,1005.2,18.8,0.0,South,1.7,Aotizhongxin,2,Panas
30807,2016,September,4,14,84.0,84.0,6.0,30.0,0.9,184.0,30.4,1004.5,17.5,0.0,South,2.7,Aotizhongxin,2,Panas
30808,2016,September,4,15,57.0,57.0,6.0,17.0,0.6,202.0,29.5,1003.8,17.7,0.0,South-West,2.5,Aotizhongxin,2,Panas
30809,2016,September,4,16,57.0,57.0,5.0,20.0,0.6,195.0,29.4,1004.5,17.2,0.0,South-South-West,2.1,Aotizhongxin,2,Panas
30810,2016,September,4,17,35.0,35.0,4.0,17.0,0.4,169.0,29.4,1004.4,16.2,0.0,West-South-West,2.6,Aotizhongxin,1,Panas
30811,2016,September,4,18,28.0,28.0,3.0,22.0,0.4,162.0,28.7,1003.8,16.3,0.0,South,1.4,Aotizhongxin,1,Panas
30812,2016,September,4,19,32.0,38.0,3.0,24.0,0.5,155.0,28.3,1004.2,16.2,0.0,South,1.3,Aotizhongxin,1,Panas
30813,2016,September,4,20,36.0,52.0,3.0,30.0,0.5,146.0,27.3,1005.4,17.8,0.0,South,1.2,Aotizhongxin,1,Panas
30814,2016,September,4,21,44.0,72.0,3.0,48.0,0.7,117.0,27.1,1005.7,17.6,0.0,West-South-West,1.4,Aotizhongxin,1,Panas
30815,2016,September,4,22,108.0,168.0,2.0,73.0,1.2,71.0,25.3,1006.5,19.0,0.0,North-East,2.2,Aotizhongxin,2,Panas
30816,2016,September,4,23,48.0,48.0,2.0,27.0,0.5,108.0,22.5,1006.9,16.8,0.0,North-East,3.0,Aotizhongxin,1,Hangat
30817,2016,September,5,0,28.0,28.0,2.0,29.0,0.4,99.0,21.3,1007.2,16.9,0.0,East,1.5,Aotizhongxin,1,Hangat
30818,2016,September,5,1,29.0,29.0,2.0,34.0,0.4,87.0,20.9,1007.3,16.5,0.0,North-North-East,1.6,Aotizhongxin,1,Hangat
30819,2016,September,5,2,29.0,29.0,2.0,59.305833186451636,0.4,83.0,20.6,1007.0,16.0,0.0,North-North-West,1.6,Aotizhongxin,1,Hangat
30820,2016,September,5,3,29.0,29.0,2.0,22.0,0.3,97.0,20.0,1006.9,15.6,0.0,North-East,1.3,Aotizhongxin,1,Hangat
30821,2016,September,5,4,30.0,30.0,2.0,31.0,0.3,56.353358410556304,19.8,1007.0,15.9,0.0,East-North-East,1.3,Aotizhongxin,1,Hangat
30822,2016,September,5,5,24.0,24.0,2.0,42.0,0.4,60.0,19.9,1007.1,16.1,0.0,North-North-East,1.1,Aotizhongxin,1,Hangat
30823,2016,September,5,6,31.0,36.0,2.0,44.0,0.4,43.0,19.3,1007.2,16.7,0.0,East-North-East,2.1,Aotizhongxin,1,Hangat
